34	18	ša	ša	ADP	_	_	19	case	_	_
35	19	Dur-Šarruken	Dur-Šarruken	PROPN	_	Gender=Masc|Number=Sing|Case=Gen	17	nmod	_	_
36	20	dēni	tadānu	VERB	_	Gender=Masc|Number=Sing|Person=2|Mood=Imp|VerbStem=G	_	_	_	_
37	21	02	02	NUM	_	_	22	nummod	_	_
38	22	mē	meʾatu	NUM	_	_	23	nummod	_	_
39	23	imārī	imēru	NOUN	_	Gender=Masc|Number=Plur|Case=Acc	25	obj	_	_
40	24	šamnī	šamnu	NOUN	_	Gender=Masc|Number=Plur|Case=Gen	23	nmod	_	_
41	25	ūtalli	elû	VERB	_	Gender=Com|Number=Sing|Person=1|Tense=Perf|Mood=Ind|VerbForm=Fin|VerbStem=D	0	ROOT	_	_
42	26	attidin	tadānu	VERB	_	Gender=Com|Number=Sing|Person=1|Tense=Perf|Mood=Ind|VerbForm=Fin|VerbStem=G	25	conj	_	_
43	1	ūmâ	ūma	ADV	_	_	13	advmod	_	_
44	2	annurig	annûri	ADV	_	_	1	fixed	_	_
45	3	akiltu	akiltu	NOUN	_	Gender=Fem|Number=Sing|Case=Acc	13	obj	_	_
46	4	ša	ša	ADP	_	_	5	case	_	_
47	5	šamnī	šamnu	NOUN	_	Gender=Masc|Number=Plur|Case=Gen	3	nmod	_	_
48	6	u	u	CONJ	_	_	7	cc	_	_
49	7	šamnī	šamnu	NOUN	_	Gender=Masc|Number=Plur|Case=Acc	3	conj	_	_
50	8	ammar	ammar	PRON	_	_	9	nsubj	_	_
51	9	rēhūni	rēhu	ADJ	_	Gender=Masc|Number=Plur|Case=Nom|SubSuff=Yes	9	acl	_	_
52	10	ina	ina	ADP	_	_	11	case	_	_
53	11	libbi	libbu	NOUN	_	Gender=Masc|Number=Sing|Case=Nom|NounStem=Bound	13	obl	_	_
54	12	lēʾi	lēʾu	NOUN	_	Gender=Masc|Number=Sing|Case=Gen	11	nmod	_	_
55	13	assaṭar	šaṭāru	VERB	_	Gender=Com|Number=Sing|Person=1|Tense=Perf|Mood=Ind|VerbForm=Fin|VerbStem=G	0	ROOT	_	_
56	14	ina	ina	ADP	_	_	15	case	_	_
57	15	muhhi	muhhu	NOUN	_	Gender=Masc|Number=Sing|Case=Nom|NounStem=Bound	18	iobj	_	_
58	16	šarri	šarru	NOUN	_	Gender=Masc|Number=Sing|Case=Gen	15	nmod	_	_
59	17	bēlīya	bēlu	NOUN	_	Gender=Masc|Number=Sing|Case=Gen|PossSuffNum=Sing|PossSuffPer=1|PossSuffGen=Com	16	appos	_	_
60	18	ussēbila	wabālu	VERB	_	Gender=Com|Number=Sing|Person=1|Tense=Perf|Mood=Ind|VerbForm=Fin|VerbStem=Š	13	conj	_	_
