27	35	A₂.2-ka	a₂.2-ka	NOUN	NOUN	Case=Acc|Gender=Masc|Number=Sing|PossSuffGen=Masc|PossSuffNum=Sing|PossSuffPer=2	39	nsubj	_	_
28	36	ina	ina	ADP	ADP	_	37	case	_	_
29	37	ŠA₃-šu₂-nu	ša₃-šu₂-nu	NOUN	N	Case=Gen|Gender=Masc|Number=Sing|PossSuffGen=Masc|PossSuffNum=Plur|PossSuffPer=3	39	obl	_	_
30	38	la	lā	PART	MOD	_	39	advmod	_	_
31	39	tu-bal	tubbal	VERB	V	Gender=Masc|Mood=Ind|Number=Sing|Person=3|Tense=Past|VerbForm=Fin|VerbStem=G	41	advcl	_	_
32	40	nu-uk	nuk	PART	Quotative	_	41	discourse	_	_
33	41	šu-up-ru	šupru	NOUN	VERB	Case=Acc|Gender=Masc|Number=Sing	_	_	_	_
34	42	UGU	ugu	ADP	PRP	_	41	nmod	_	_
35	44	1}a-bi-le-e	1}a-bi-le-e	PROPN	PN	Case=Gen|Gender=Masc|Number=Sing	42	nmod	_	_
36	45	ma	mā	PART	Quotative	_	49	discourse	_	_
37	46	a-ta-a	atâ	ADV	ADV	_	49	advmod	_	_
38	48	LU₂}ERIM-MEŠ-ni	lu₂}erim-meš-ni	NOUN	N	Gender=Masc|NounBase=Free|Number=Plur	49	obj	_	_
39	49	tu-ṣa-bi-ta	tuṣabbita	VERB	VERB	Gender=Masc|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|VerbStem=G	41	conj	_	_
40	50	nu-uk	nuk	PART	Quotative	Gender=Com|Number=Sing|Person=1	54	discourse	_	_
41	51	mi-nu	mīnu	PRON	PRON	Case=Nom|Gender=Masc|Number=Sing	54	nsubj	_	_
42	52	ša	ša	PRON	PRON	_	53	nsubj	_	_
43	53	e-pal-ka-ni	eppalkanni	VERB	VERB	Gender=Masc|Mood=Ind|Number=Plur|Person=3|Tense=Perf|Ventive=Yes|VerbForm=Fin|VerbStem=G	51	acl	_	_
44	54	ar₂-hiš	arhiš	ADV	ADV	_	_	_	_	_
45	55	šup-ra	šupra	VERB	VERB	Gender=Masc|Mood=Imp|Number=Sing|Person=2|Ventive=Yes|VerbStem=G	54	conj	_	_
46	56	UD	ud	NOUN	NOUN	Gender=Masc|NounBase=Bound|Number=Sing	62	obl	_	_
47	57	17-KAM	17-kam	ADJ	ADJ	_	56	amod	_	_
48	59	NA₄}{d}ALAD.{d}LAMA	na₄}{d}alad.{d}lama	NOUN	NOUN	Case=Acc|Gender=Masc|Number=Sing	62	obj	_	_
49	60	UGU	ugu	ADP	NOUN	_	61	case	_	_
50	61	ID₂	id₂	NOUN	NOUN	Case=Gen|Gender=Masc|Number=Sing	62	obl	_	_
51	62	uq-ṭa-ri-ib	uqṭarrib	VERB	VERB	Gender=Com|Mood=Ind|Number=Sing|Person=1|Tense=Perf|VerbForm=Fin|VerbStem=Š	_	_	_	SpaceAfter=No
